id_transaksi,id_pelanggan,id_produk,nama_produk,kategori_produk,jumlah_pembelian,tanggal_transaksi
ORD_0013323,CUST_454,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-05 18:47
ORD_0013324,CUST_493,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-05-05 20:09
ORD_0013325,CUST_500,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,6,2025-05-05 20:19
ORD_0013326,CUST_259,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,6,2025-05-05 20:21
ORD_0013327,CUST_266,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-05 22:22
ORD_0013328,CUST_366,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-05 23:31
ORD_0013329,CUST_227,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-05 23:47
ORD_0013330,CUST_220,PRD_999,Produk Lain-lain,Other,1,2025-05-06 02:19
ORD_0013330,CUST_220,PRD_GAN,Gantungan Baju / Hanger Standar,Gantungan Baju / Hanger,2,2025-05-06 02:19
ORD_0013330,CUST_220,PRD_GAN,Gantungan Baju / Hanger Standar,Gantungan Baju / Hanger,1,2025-05-06 02:19
ORD_0013331,CUST_432,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-06 06:53
ORD_0013332,CUST_375,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-06 07:24
ORD_0013333,CUST_332,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-05-06 07:44
ORD_0013335,CUST_205,PRD_PIR,Piring Standar,Piring,2,2025-05-06 08:08
ORD_0013336,CUST_069,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-05-06 09:26
ORD_0013337,CUST_067,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-05-06 09:58
ORD_0013338,CUST_377,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-06 10:18
ORD_0013338,CUST_377,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-05-06 10:18
ORD_0013339,CUST_005,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,1,2025-05-06 10:50
ORD_0013340,CUST_377,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-06 11:16
ORD_0013341,CUST_207,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-05-06 11:56
ORD_0013342,CUST_445,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-05-06 13:31
ORD_0013343,CUST_025,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-06 15:49
ORD_0013343,CUST_025,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-06 15:49
ORD_0013344,CUST_109,PRD_999,Produk Lain-lain,Other,1,2025-05-06 18:18
ORD_0013345,CUST_425,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-06 19:29
ORD_0013347,CUST_382,PRD_702,Bakul Nasi Bambu,Tempat Nasi,1,2025-05-06 20:18
ORD_0013348,CUST_229,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-05-06 20:35
ORD_0013349,CUST_428,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-05-06 20:47
ORD_0013349,CUST_428,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-05-06 20:47
ORD_0013349,CUST_428,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-05-06 20:47
ORD_0013349,CUST_428,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-05-06 20:47
ORD_0013349,CUST_428,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-05-06 20:47
ORD_0013349,CUST_428,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-05-06 20:47
ORD_0013349,CUST_428,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-05-06 20:47
ORD_0013349,CUST_428,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-05-06 20:47
ORD_0013351,CUST_035,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-05-06 21:33
ORD_0013352,CUST_006,PRD_401,Rak Sepatu 4 Susun,Rak / Rak Serbaguna,1,2025-05-06 22:07
ORD_0013353,CUST_428,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-05-06 22:33
ORD_0013355,CUST_129,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-07 04:48
ORD_0013355,CUST_129,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-07 04:48
ORD_0013356,CUST_186,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-07 05:31
ORD_0013357,CUST_124,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,2,2025-05-07 05:46
ORD_0013358,CUST_269,PRD_MAN,Mangkok Standar,Mangkok,3,2025-05-07 07:03
ORD_0013359,CUST_179,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-05-07 07:13
ORD_0013359,CUST_179,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-07 07:13
ORD_0013360,CUST_105,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,2,2025-05-07 08:28
ORD_0013362,CUST_493,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-05-07 12:22
ORD_0013363,CUST_403,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-07 13:27
ORD_0013363,CUST_403,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-07 13:27
ORD_0013363,CUST_403,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-07 13:27
ORD_0013364,CUST_498,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-05-07 15:08
ORD_0013364,CUST_498,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-05-07 15:08
ORD_0013365,CUST_302,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,13,2025-05-07 15:47
ORD_0013366,CUST_303,PRD_999,Produk Lain-lain,Other,1,2025-05-07 16:31
ORD_0013367,CUST_143,PRD_PIS,Pisau / Alat Potong Standar,Pisau / Alat Potong,1,2025-05-07 16:52
ORD_0013368,CUST_134,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,2,2025-05-07 17:05
ORD_0013368,CUST_134,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-07 17:05
ORD_0013368,CUST_134,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-05-07 17:05
ORD_0013368,CUST_134,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-05-07 17:05
ORD_0013369,CUST_072,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-05-07 17:52
ORD_0013370,CUST_056,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-07 18:44
ORD_0013371,CUST_305,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-07 19:00
ORD_0013372,CUST_356,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-05-07 19:42
ORD_0013373,CUST_483,PRD_999,Produk Lain-lain,Other,1,2025-05-07 19:46
ORD_0013374,CUST_110,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-07 20:33
ORD_0013375,CUST_410,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,2,2025-05-07 21:09
ORD_0013379,CUST_013,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-07 22:54
ORD_0013380,CUST_147,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-05-07 23:05
ORD_0013382,CUST_450,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,1,2025-05-08 08:28
ORD_0013383,CUST_044,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,6,2025-05-08 09:26
ORD_0013384,CUST_499,PRD_GAN,Gantungan Baju / Hanger Standar,Gantungan Baju / Hanger,1,2025-05-08 10:41
ORD_0013384,CUST_499,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-08 10:41
ORD_0013385,CUST_376,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,2,2025-05-08 10:55
ORD_0013386,CUST_240,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-08 12:20
ORD_0013387,CUST_356,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-08 12:52
ORD_0013387,CUST_356,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-08 12:52
ORD_0013388,CUST_117,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-08 13:31
ORD_0013389,CUST_303,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,2,2025-05-08 13:42
ORD_0013390,CUST_200,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-05-08 14:19
ORD_0013391,CUST_415,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-05-08 14:36
ORD_0013392,CUST_177,PRD_999,Produk Lain-lain,Other,1,2025-05-08 15:52
ORD_0013392,CUST_177,PRD_999,Produk Lain-lain,Other,1,2025-05-08 15:52
ORD_0013393,CUST_045,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,4,2025-05-08 16:47
ORD_0013395,CUST_438,PRD_STE,Stempel / Alat Kantor Standar,Stempel / Alat Kantor,1,2025-05-08 19:03
ORD_0013396,CUST_001,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-05-08 20:09
ORD_0013397,CUST_417,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-05-08 20:34
ORD_0013398,CUST_307,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-08 20:39
ORD_0013400,CUST_090,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-09 02:48
ORD_0013401,CUST_056,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-09 06:22
ORD_0013402,CUST_071,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-09 07:39
ORD_0013403,CUST_026,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,3,2025-05-09 07:41
ORD_0013405,CUST_228,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,1,2025-05-09 09:10
ORD_0013406,CUST_318,PRD_999,Produk Lain-lain,Other,1,2025-05-09 10:39
ORD_0013407,CUST_441,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-09 10:49
ORD_0013407,CUST_441,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-09 10:49
ORD_0013408,CUST_443,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,4,2025-05-09 12:41
ORD_0013409,CUST_037,PRD_STE,Stempel / Alat Kantor Standar,Stempel / Alat Kantor,1,2025-05-09 13:52
ORD_0013410,CUST_211,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,6,2025-05-09 14:02
ORD_0013412,CUST_486,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-05-09 15:08
ORD_0013413,CUST_316,PRD_999,Produk Lain-lain,Other,1,2025-05-09 15:24
ORD_0013414,CUST_313,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-09 15:59
ORD_0013417,CUST_127,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-05-09 18:11
ORD_0013417,CUST_127,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-05-09 18:11
ORD_0013418,CUST_209,PRD_PIR,Piring Standar,Piring,1,2025-05-09 18:39
ORD_0013419,CUST_110,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,2,2025-05-09 18:43
ORD_0013420,CUST_148,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-09 20:57
ORD_0013421,CUST_224,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-05-09 22:06
ORD_0013423,CUST_438,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-09 22:46
ORD_0013424,CUST_049,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-09 23:35
ORD_0013425,CUST_153,PRD_101,Celengan Ayam Jago,Celengan,2,2025-05-10 05:36
ORD_0013426,CUST_158,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-10 06:46
ORD_0013427,CUST_210,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-05-10 07:04
ORD_0013428,CUST_160,PRD_601,Keranjang Baju Kotor,Keranjang,1,2025-05-10 07:10
ORD_0013429,CUST_051,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-05-10 07:42
ORD_0013430,CUST_206,PRD_402,Rak Dinding Tempel,Rak / Rak Serbaguna,1,2025-05-10 08:40
ORD_0013431,CUST_140,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-10 09:33
ORD_0013432,CUST_141,PRD_602,Keranjang Belanja Lipat,Keranjang,3,2025-05-10 10:59
ORD_0013434,CUST_140,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-05-10 11:29
ORD_0013435,CUST_128,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-10 11:56
ORD_0013436,CUST_364,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-05-10 12:00
ORD_0013437,CUST_073,PRD_601,Keranjang Baju Kotor,Keranjang,1,2025-05-10 12:50
ORD_0013439,CUST_190,PRD_601,Keranjang Baju Kotor,Keranjang,1,2025-05-10 13:59
ORD_0013440,CUST_070,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-10 14:23
ORD_0013441,CUST_351,PRD_AKS,Aksesoris ID Card Standar,Aksesoris ID Card,1,2025-05-10 16:43
ORD_0013441,CUST_351,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-10 16:43
ORD_0013441,CUST_351,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-05-10 16:43
ORD_0013442,CUST_474,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-05-10 17:01
ORD_0013444,CUST_475,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-05-10 18:07
ORD_0013445,CUST_433,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-10 19:28
ORD_0013446,CUST_414,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-10 20:09
ORD_0013447,CUST_065,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-05-10 20:22
ORD_0013447,CUST_065,PRD_PIS,Pisau / Alat Potong Standar,Pisau / Alat Potong,1,2025-05-10 20:22
ORD_0013448,CUST_340,PRD_PIR,Piring Standar,Piring,1,2025-05-10 21:34
ORD_0013450,CUST_090,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-05-10 22:04
ORD_0013451,CUST_143,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-10 23:39
ORD_0013451,CUST_143,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,2,2025-05-10 23:39
ORD_0013452,CUST_025,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-11 01:06
ORD_0013453,CUST_121,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-11 06:55
ORD_0013454,CUST_404,PRD_402,Rak Dinding Tempel,Rak / Rak Serbaguna,2,2025-05-11 07:39
ORD_0013455,CUST_169,PRD_999,Produk Lain-lain,Other,1,2025-05-11 08:11
ORD_0013456,CUST_206,PRD_999,Produk Lain-lain,Other,1,2025-05-11 09:21
ORD_0013457,CUST_163,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,6,2025-05-11 10:58
ORD_0013459,CUST_175,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,1,2025-05-11 11:36
ORD_0013460,CUST_095,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-05-11 11:42
ORD_0013461,CUST_388,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-05-11 11:56
ORD_0013462,CUST_419,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-05-11 12:28
ORD_0013463,CUST_296,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-11 13:56
ORD_0013466,CUST_022,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-11 15:33
ORD_0013467,CUST_355,PRD_601,Keranjang Baju Kotor,Keranjang,3,2025-05-11 16:35
ORD_0013468,CUST_263,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,4,2025-05-11 16:46
ORD_0013469,CUST_138,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,2,2025-05-11 17:40
ORD_0013469,CUST_138,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-05-11 17:40
ORD_0013469,CUST_138,PRD_SPA,Spatula Standar,Spatula,1,2025-05-11 17:40
ORD_0013471,CUST_461,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,4,2025-05-11 20:26
ORD_0013472,CUST_448,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-05-11 21:13
ORD_0013473,CUST_046,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-11 22:50
ORD_0013474,CUST_220,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-05-12 05:30
ORD_0013476,CUST_295,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-12 08:51
ORD_0013477,CUST_110,PRD_999,Produk Lain-lain,Other,1,2025-05-12 09:43
ORD_0013478,CUST_172,PRD_502,Tempat Sabun Cair,Peralatan Kamar Mandi,1,2025-05-12 12:43
ORD_0013479,CUST_234,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-05-12 12:46
ORD_0013481,CUST_176,PRD_602,Keranjang Belanja Lipat,Keranjang,2,2025-05-12 15:24
ORD_0013482,CUST_027,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-12 16:02
ORD_0013483,CUST_049,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-12 17:53
ORD_0013484,CUST_117,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-05-12 18:12
ORD_0013485,CUST_073,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-05-12 18:51
ORD_0013486,CUST_406,PRD_102,Celengan Target Kaleng,Celengan,2,2025-05-12 19:04
ORD_0013487,CUST_318,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,2,2025-05-12 19:09
ORD_0013490,CUST_251,PRD_PLA,Plastik / Wadah Plastik Standar,Plastik / Wadah Plastik,1,2025-05-12 19:55
ORD_0013490,CUST_251,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-05-12 19:55
ORD_0013490,CUST_251,PRD_PIS,Pisau / Alat Potong Standar,Pisau / Alat Potong,1,2025-05-12 19:55
ORD_0013490,CUST_251,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-05-12 19:55
ORD_0013490,CUST_251,PRD_PIS,Pisau / Alat Potong Standar,Pisau / Alat Potong,1,2025-05-12 19:55
ORD_0013491,CUST_262,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,2,2025-05-12 20:12
ORD_0013492,CUST_390,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-05-12 20:33
ORD_0013494,CUST_085,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-12 21:16
ORD_0013494,CUST_085,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-12 21:16
ORD_0013495,CUST_091,PRD_201,Gembok Anti Maling,Aksesoris Pintu,4,2025-05-12 21:16
ORD_0013497,CUST_270,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-12 22:14
ORD_0013499,CUST_077,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-12 22:53
ORD_0013499,CUST_077,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-05-12 22:53
ORD_0013500,CUST_336,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-12 23:41
ORD_0013501,CUST_375,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-05-13 06:55
ORD_0013502,CUST_346,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-13 07:56
ORD_0013502,CUST_346,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-13 07:56
ORD_0013505,CUST_002,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-05-13 08:57
ORD_0013506,CUST_283,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-05-13 10:51
ORD_0013506,CUST_283,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-05-13 10:51
ORD_0013506,CUST_283,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-13 10:51
ORD_0013507,CUST_315,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-05-13 11:03
ORD_0013510,CUST_090,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-05-13 14:06
ORD_0013511,CUST_400,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-05-13 14:40
ORD_0013512,CUST_109,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-13 16:28
ORD_0013513,CUST_244,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-13 17:04
ORD_0013515,CUST_133,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,3,2025-05-13 17:29
ORD_0013516,CUST_023,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-13 17:57
ORD_0013517,CUST_204,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-13 18:10
ORD_0013519,CUST_233,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-13 19:23
ORD_0013520,CUST_439,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-13 19:39
ORD_0013521,CUST_121,PRD_STE,Stempel / Alat Kantor Standar,Stempel / Alat Kantor,1,2025-05-13 20:15
ORD_0013523,CUST_117,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-05-13 21:13
ORD_0013524,CUST_483,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-05-13 21:49
ORD_0013525,CUST_126,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-05-13 22:45
ORD_0013526,CUST_343,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-05-14 00:36
ORD_0013527,CUST_167,PRD_401,Rak Sepatu 4 Susun,Rak / Rak Serbaguna,1,2025-05-14 01:29
ORD_0013528,CUST_413,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-05-14 03:01
ORD_0013529,CUST_034,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-14 05:31
ORD_0013530,CUST_445,PRD_GAN,Gantungan Baju / Hanger Standar,Gantungan Baju / Hanger,1,2025-05-14 05:55
ORD_0013531,CUST_474,PRD_102,Celengan Target Kaleng,Celengan,1,2025-05-14 06:15
ORD_0013532,CUST_491,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,1,2025-05-14 06:25
ORD_0013533,CUST_470,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-14 07:31
ORD_0013534,CUST_277,PRD_501,Gantungan Handuk Stainless,Peralatan Kamar Mandi,1,2025-05-14 08:13
ORD_0013534,CUST_277,PRD_999,Produk Lain-lain,Other,1,2025-05-14 08:13
ORD_0013534,CUST_277,PRD_PLA,Plastik / Wadah Plastik Standar,Plastik / Wadah Plastik,1,2025-05-14 08:13
ORD_0013534,CUST_277,PRD_PLA,Plastik / Wadah Plastik Standar,Plastik / Wadah Plastik,1,2025-05-14 08:13
ORD_0013534,CUST_277,PRD_GAN,Gantungan Baju / Hanger Standar,Gantungan Baju / Hanger,1,2025-05-14 08:13
ORD_0013534,CUST_277,PRD_PIS,Pisau / Alat Potong Standar,Pisau / Alat Potong,1,2025-05-14 08:13
ORD_0013535,CUST_250,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,3,2025-05-14 09:36
ORD_0013537,CUST_422,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-05-14 10:01
ORD_0013538,CUST_049,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-14 10:07
ORD_0013539,CUST_389,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-05-14 10:51
ORD_0013541,CUST_044,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,2,2025-05-14 11:47
ORD_0013542,CUST_453,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-14 12:10
ORD_0013544,CUST_308,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-14 12:57
ORD_0013545,CUST_500,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-14 13:18
ORD_0013546,CUST_146,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,2,2025-05-14 15:10
ORD_0013547,CUST_123,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,1,2025-05-14 15:46
ORD_0013548,CUST_248,PRD_101,Celengan Ayam Jago,Celengan,1,2025-05-14 15:54
ORD_0013550,CUST_304,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-05-14 17:40
ORD_0013551,CUST_256,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-05-14 17:57
ORD_0013552,CUST_107,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-05-14 18:47
ORD_0013552,CUST_107,PRD_SAR,Saringan / Strainer Standar,Saringan / Strainer,1,2025-05-14 18:47
ORD_0013553,CUST_458,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,2,2025-05-14 19:15
ORD_0013554,CUST_410,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,2,2025-05-14 20:10
ORD_0013555,CUST_291,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-14 20:17
ORD_0013557,CUST_364,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-05-14 21:25
ORD_0013558,CUST_481,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,4,2025-05-14 21:59
ORD_0013559,CUST_040,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-14 22:22
ORD_0013559,CUST_040,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-14 22:22
ORD_0013559,CUST_040,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-05-14 22:22
ORD_0013559,CUST_040,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-05-14 22:22
ORD_0013560,CUST_100,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-05-15 00:16
ORD_0013566,CUST_320,PRD_102,Celengan Target Kaleng,Celengan,4,2025-05-15 10:06
